source_sha256,source_page,table_row,verified_block,source_path,stage,tier,source_bbox,bbox_units,review_status,review_method,reviewer
6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,4,11,Namkhana,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,final,gp_head,"[427.86, 281.81, 818.56, 298.55]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,4,16,Sagar,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,final,gp_head,"[428.08, 361.2, 818.74, 378.53]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,1,Kulpi,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,final,gp_head,"[426.8, 119.7, 817.91, 135.73]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,13,Mathurapur-I,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,final,gp_head,"[426.91, 312.5, 817.66, 329.0]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,6,1,Mathurapur-II,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,final,gp_head,"[426.82, 119.65, 817.5, 135.18]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,6,11,Mandirbazar,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,final,gp_head,"[426.97, 280.39, 817.5, 296.4]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,6,19,Joynagar-I,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,final,gp_head,"[427.09, 406.98, 817.5, 422.49]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,7,1,Baruipur,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,final,gp_head,"[428.0, 120.08, 818.3, 136.83]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,7,16,Canning-I,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,final,gp_head,"[428.82, 360.85, 819.11, 377.6]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,8,1,Bhangore-I,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,final,gp_head,"[427.92, 119.16, 818.1, 135.92]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,8,11,Magrahat-II,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,final,gp_head,"[428.3, 279.91, 818.29, 296.65]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,9,1,Magrahat-I,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,final,gp_head,"[427.45, 119.99, 817.7, 136.82]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,9,11,Diamond Harbour-II,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,final,gp_head,"[427.99, 280.87, 818.06, 297.36]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,9,18,Diamond Harbour-I,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,final,gp_head,"[428.37, 392.71, 818.32, 409.81]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,10,1,Falta,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,final,gp_head,"[427.79, 121.19, 818.43, 137.47]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,10,12,Bishnupur-II,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,final,gp_head,"[427.87, 297.98, 818.26, 314.24]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,10,20,Budge Budge-II,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,final,gp_head,"[427.92, 426.06, 818.14, 442.3]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,11,1,Thakurpukur Maheshtala,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,final,gp_head,"[427.1, 120.04, 818.1, 136.34]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,11,5,Bishnupur-I,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,final,gp_head,"[427.21, 184.06, 818.17, 200.89]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,11,14,Sonarpur,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,final,gp_head,"[427.45, 329.06, 818.34, 344.97]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,12,1,Bhangore-II,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,final,gp_head,"[426.0, 119.01, 816.5, 135.33]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,12,9,Budge Budge-I,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,final,gp_head,"[426.0, 247.5, 816.5, 264.09]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,1,1,Basanti,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[429.4, 361.71, 803.5, 377.49]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,2,1,Gosaba,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[427.51, 128.61, 802.27, 144.61]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,2,12,Canning-II,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[428.14, 298.33, 802.81, 315.33]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,2,18,Kultali,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[428.48, 390.92, 803.1, 407.41]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,3,1,Joynagar-II,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[427.8, 129.12, 802.5, 144.65]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,3,10,Patharpratima,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[427.88, 268.82, 802.5, 283.84]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,4,1,Kakdwip,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[427.57, 128.46, 801.4, 144.27]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,4,11,Namkhana,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[428.38, 282.81, 802.12, 299.29]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,4,16,Sagar,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[428.79, 359.7, 802.49, 376.28]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,5,1,Kulpi,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[427.72, 127.8, 801.95, 143.86]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,5,13,Mathurapur-I,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[428.34, 313.5, 802.92, 329.33]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,6,1,Mathurapur-II,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[426.26, 126.89, 801.51, 143.43]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,6,11,Mandirbazar,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[427.11, 281.69, 802.43, 298.39]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,6,19,Joynagar-I,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[427.78, 403.58, 803.15, 419.9]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,7,1,Baruipur,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[428.42, 129.16, 803.1, 145.18]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,7,16,Canning-I,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[428.96, 360.97, 803.37, 376.47]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,8,1,Bhangore-I,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[427.84, 129.09, 802.1, 144.85]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,8,11,Magrahat-II,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[428.03, 284.27, 802.29, 299.54]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,9,1,Magrahat-I,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[426.95, 127.92, 801.3, 143.73]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,9,11,Diamond Harbour-II,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[427.49, 282.24, 801.84, 298.73]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,9,18,Diamond Harbour-I,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[427.87, 390.11, 802.22, 406.72]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,10,1,Falta,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[427.58, 128.5, 803.17, 143.54]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,10,12,Bishnupur-II,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[427.92, 298.5, 803.51, 314.12]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,10,20,Budge Budge-II,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[428.17, 421.5, 803.75, 437.18]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,11,1,Thakurpukur Maheshtala,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[428.28, 127.93, 802.7, 143.81]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,11,5,Bishnupur-I,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[428.35, 189.89, 802.85, 205.7]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,11,14,Sonarpur,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[428.52, 328.87, 803.17, 344.54]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,12,1,Bhangore-II,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[426.36, 128.0, 799.81, 143.81]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,12,10,Budge Budge-I,data/wb/gp_source_search/historical_expansion/s24pgs_Form-1A_Pradhan_1_2ca5b798.pdf,draft,gp_head,"[426.87, 267.0, 800.32, 283.43]","PDF points, top origin",visually_verified_block_header,Independent visual reading of each rectified source header strip; all 36 South 24 Parganas schedule pages inspected; GP data rows excluded.,Codex independent source review 2026-09-07
