state,district,block,election_year,tier,stage,source_path,source_sha256,source_page,source_column,table_row,source_bbox,bbox_units,native_reading,heading,crop_path,cache_path,row_id,raw_reading,second_reading,crop_sha256,ocr_min_confidence,office_name_reading,gram_panchayat_reading,caste_reservation,woman_reserved,category,quality_flags,review_status,review_note,record_kind,block_review_status,review_method,name_ambiguous,candidate_name_readings,evidence_references,qwen_raw_reading,qwen_review_cache,qwen_agrees_with_current_reading,qwen_disagreement_adjudication
West Bengal,South 24 Parganas,Mathurapur-II,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,6,5,8,"[636.47, 231.83, 817.5, 248.35]","PDF points, top origin",Kankandighi,False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-8-5.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-8-5.json,ae6f1206d8be212f8c0d82dd,Kankandighi,Kankandighi,d68fbbb0faee4d5d40834a748e2877d070f9de984519afe7a681b8f80afd3b2d,91.408592,Kankandighi,Kankandighi,,True,women,positive_mentions_only;ocr_not_certified,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,positive_office_reservation_mention,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Mathurapur-II,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,6,4,9,"[426.94, 248.35, 636.48, 264.37]","PDF points, top origin",Nagendrapur (BC),False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-9-4.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-9-4.json,d42ffa248085b10d4a30efc2,Nagendrapur (BC),Nagendrapur (BC),76eff1a497d175927c8007082e0721cb61ec83efcd0b78f4f0c652d7fc0973d4,92.615097,Nagendrapur,Nagendrapur,BC,,BC,positive_mentions_only;ocr_not_certified,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,positive_office_reservation_mention,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Mathurapur-II,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,6,5,9,"[636.47, 248.35, 817.5, 264.37]","PDF points, top origin",-,False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-9-5.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-9-5.json,474bad463cc98d4efd1c9baf,,-,2e71fbb2c05df9e2555347f88fb1e067cd975e19404a5598b3b93b997ea59f94,,,,,,,positive_mentions_only;ocr_not_certified;blank_or_unresolved_cell,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,visually_reviewed_blank_cell,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Mathurapur-II,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,6,4,10,"[426.96, 264.37, 636.49, 280.39]","PDF points, top origin",Nandakumarpur (SC),False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-10-4.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-10-4.json,42a88aff7e9377b208a8400f,Nandakumarpur (SC),Nandakumarpur (SC),709cbebd98e3d95d054bef9af8768921fa95172f22da463311134ced3c1e1e04,91.572441,Nandakumarpur,Nandakumarpur,SC,,SC,positive_mentions_only;ocr_not_certified,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,positive_office_reservation_mention,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Mathurapur-II,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,6,5,10,"[636.48, 264.37, 817.5, 280.39]","PDF points, top origin",Nandakumarpur,False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-10-5.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-10-5.json,e479599a12f2a6eb3d75ee91,Nandakumarpur,Nandakumarpur,9411fe8020f70a7c4c4e91f25eceb82baba42de08d4e2b5febad6ea5763fa3f6,91.685287,Nandakumarpur,Nandakumarpur,,True,women,positive_mentions_only;ocr_not_certified,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,positive_office_reservation_mention,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Mandirbazar,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,6,4,11,"[426.97, 280.39, 636.49, 296.4]","PDF points, top origin",Mandirbazar,True,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-11-4.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-11-4.json,fe7ce5d5e631cf51ebe6b2d7,Mandirbazai,Mandirbazai,696ec439830346bfa73ccbbcf177de2e7b17552d69ecdcc710ae4d6c6716def7,43.138283,,,,,,positive_mentions_only;ocr_not_certified;native_ocr_disagreement;block_heading;blank_or_unresolved_cell,visually_reviewed_single_reader,,visually_reviewed_block_heading,visually_reviewed,,,,[],,,,
West Bengal,South 24 Parganas,Mandirbazar,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,6,5,11,"[636.49, 280.39, 817.5, 296.4]","PDF points, top origin",Block,True,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-11-5.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-11-5.json,e57753bbcb5d768dc86ea138,Block,Block,ab792cac08502bf1e305ab8e65e06a2542edcf75dea17b4a97c905d328dee876,87.722366,,,,,,positive_mentions_only;ocr_not_certified;block_heading;blank_or_unresolved_cell,visually_reviewed_single_reader,,visually_reviewed_block_heading,visually_reviewed,,,,[],,,,
West Bengal,South 24 Parganas,Mandirbazar,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,6,4,12,"[426.99, 296.4, 636.5, 311.42]","PDF points, top origin",Kecharkur (SC),False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-12-4.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-12-4.json,bef1ed0ecb503320ac37bad2,Kecharkur (SC),Kecharkur (SC),e893e0dcf20d51ca54368181591959f21828b7c08a66964ce3b1fe974201763c,93.008003,Kecharkur,Kecharkur,SC,,SC,positive_mentions_only;ocr_not_certified,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,positive_office_reservation_mention,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Mandirbazar,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,6,5,12,"[636.49, 296.4, 817.5, 311.42]","PDF points, top origin",-,False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-12-5.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-12-5.json,239802d4ec0667cd69482f36,,-,0f9182d01f04a724ada01c487fd32593bf36cf9ca611f576b0f7daae1c6e6ac1,,,,,,,positive_mentions_only;ocr_not_certified;blank_or_unresolved_cell,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,visually_reviewed_blank_cell,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Mandirbazar,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,6,4,13,"[427.0, 311.42, 636.51, 327.43]","PDF points, top origin",-,False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-13-4.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-13-4.json,f81ba81ea7e7cbaaaa3ea904,,-,62d3379e6b22ecdce43bb96d68e2eee57e9e16ad6c02e05f0666a03d7090cf88,,,,,,,positive_mentions_only;ocr_not_certified;blank_or_unresolved_cell,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,visually_reviewed_blank_cell,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Mandirbazar,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,6,5,13,"[636.5, 311.42, 817.5, 327.43]","PDF points, top origin",Chandpur Chaitanyapur,False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-13-5.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-13-5.json,5f90a46980547a7c36b3579c,Chandpur Chaitanyapur,Chandpur Chaitanyapur,4365431def65da61c9f7f62abcebe91b90cefd242f58493e0cacb45fbbb519e4,92.363525,Chandpur Chaitanyapur,Chandpur Chaitanyapur,,True,women,positive_mentions_only;ocr_not_certified,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,positive_office_reservation_mention,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Mandirbazar,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,6,4,14,"[427.02, 327.43, 636.52, 343.44]","PDF points, top origin",South Bishnupur (SC),False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-14-4.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-14-4.json,0416f389406d373186b8720d,South Bishnupur (SC),South Bishnupur (SC),41d7df762a1641190b1b02f704b627d472603df12b5b73404401ac13767a6d56,90.998291,South Bishnupur,South Bishnupur,SC,,SC,positive_mentions_only;ocr_not_certified,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,positive_office_reservation_mention,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Mandirbazar,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,6,5,14,"[636.51, 327.43, 817.5, 343.44]","PDF points, top origin",South Bishnupur,False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-14-5.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-14-5.json,79f19917ae6ea9d4c7fea946,South Bishnupur,South Bishnupur,767e255b32d5f1bf07f48cc45d4c606032b06c7aa5bbbfce76d5629a152a101f,91.875244,South Bishnupur,South Bishnupur,,True,women,positive_mentions_only;ocr_not_certified,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,positive_office_reservation_mention,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Mandirbazar,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,6,4,15,"[427.03, 343.44, 636.52, 358.46]","PDF points, top origin",-,False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-15-4.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-15-4.json,f51ab88204eae4604f91ed26,,,c1ae656c42990d3c3a4bc0603bd3497e92c1ac82152c062f09730ce290cde60a,,,,,,,positive_mentions_only;ocr_not_certified;blank_or_unresolved_cell,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,visually_reviewed_blank_cell,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Mandirbazar,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,6,5,15,"[636.52, 343.44, 817.5, 358.46]","PDF points, top origin",Anchna,False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-15-5.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-15-5.json,47b4311cecf9f1feea3b686c,Anchna,Anchna,26690f99a0938daa94acbd775ce1f2ba07ed91a771ad513f879aa705c9d8fb43,92.274864,Anchna,Anchna,,True,women,positive_mentions_only;ocr_not_certified,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,positive_office_reservation_mention,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Mandirbazar,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,6,4,16,"[427.05, 358.46, 636.53, 374.97]","PDF points, top origin","re-,4c-i-,-, piir tQ-')",False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-16-4.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-16-4.json,41606045bd4fa43cc5cf5b87,,,ad274b9f56dec9a4cee1e2cdf18908efeb7d9ac98a1c48344f61845820af058b,,Krishnapur,Krishnapur,SC,,SC,positive_mentions_only;ocr_not_certified;native_ocr_disagreement;blank_or_unresolved_cell,visually_reviewed_single_reader,Read directly from printed PDF cell; original OCR retained. Signature overlapping a dash is not an office entry.; Confirmed by full final Pradhan source audit.,positive_office_reservation_mention,visually_reviewed,visual_reading_of_360dpi_source_crop,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",Krishnapur(SC),data/wb/derived/qwen_review/s24_targeted/readings/95e8a69a64637068c5bd05fe52922069a46357d6549b9f355024b42f7499ce93.json,True,
West Bengal,South 24 Parganas,Mandirbazar,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,6,5,16,"[636.52, 358.46, 817.5, 374.97]","PDF points, top origin",,False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-16-5.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-16-5.json,a6008171dad2cca69cf9251e,,-,1a47a578f4e8a3aab667c7746741e91d5cdebbe89a4f600e6898330d1fe05773,,,,,,,positive_mentions_only;ocr_not_certified;blank_or_unresolved_cell,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,visually_reviewed_blank_cell,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Mandirbazar,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,6,4,17,"[427.06, 374.97, 636.54, 390.48]","PDF points, top origin",Gabberia (BC),False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-17-4.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-17-4.json,ee467b765a9a5accd753acdb,Gabberia (BC),Gabberia (BC),6cb7f7a6243ca8540f4f78f1dcbdfa1fd239fc643159e4fc70f3f01ef6155b14,92.102989,Gabberia,Gabberia,BC,,BC,positive_mentions_only;ocr_not_certified,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,positive_office_reservation_mention,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Mandirbazar,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,6,5,17,"[636.53, 374.97, 817.5, 390.48]","PDF points, top origin",Gabberia,False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-17-5.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-17-5.json,1f573fd653562ef7351fcaa5,Gabberia,Gabberia,19db2beab991cd80fb69ac8997c24c285aa6130292f68e288a3b28bcd0093b11,92.008141,Gabberia,Gabberia,,True,women,positive_mentions_only;ocr_not_certified,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,positive_office_reservation_mention,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Mandirbazar,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,6,4,18,"[427.08, 390.48, 636.54, 406.98]","PDF points, top origin",Ghateswar (SC),False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-18-4.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-18-4.json,704f72ec217949528fec4636,Ghateswar (SC),Ghateswar (SC),2c24c65b682711aa25e1f3592a813ddb191a87f5d33f751f9e938597dea17d96,92.673988,Ghateswar,Ghateswar,SC,,SC,positive_mentions_only;ocr_not_certified,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,positive_office_reservation_mention,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Mandirbazar,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,6,5,18,"[636.54, 390.48, 817.5, 406.98]","PDF points, top origin",-,False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-18-5.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-18-5.json,7180a3d339d047724ea5bf78,,-,859eafd13bd89cdf234116ba30c14ceb8bd2e559594fc7ca1a9a5c9e118ccbf3,,,,,,,positive_mentions_only;ocr_not_certified;blank_or_unresolved_cell,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,visually_reviewed_blank_cell,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Joynagar-I,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,6,4,19,"[427.09, 406.98, 636.55, 422.49]","PDF points, top origin",Joynagar-I,True,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-19-4.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-6-19-4.json,54ee1e3d6fee140de54926ce,Joynagar-I,Joynagar-I,c4eb24877187d5fac8e9c18a1738018d40e80144d4ad1486bcafbe72068a6094,92.159111,,,,,,positive_mentions_only;ocr_not_certified;block_heading;blank_or_unresolved_cell,visually_reviewed_single_reader,,visually_reviewed_block_heading,visually_reviewed,,,,[],,,,
