row_id,source_sha256,source_page,source_column,table_row,source_bbox,verified_name,verified_category,review_method,review_note,name_ambiguous,candidate_name_readings,evidence_references
34313556f9d8062cf748413e,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,12,4,4,"[426.0, 167.01, 635.41, 183.63]",,,blinded_single_visual_reader,Frozen expanded sample 97; visual references in qwen_review/expanded/gold_a.json. Source crop SHA256 20c07ba67b7d0be043dfb0281a98d9c6dba8e78a9e6f89bbd6fd296351d3b52f. Original OCR retained; blank other axes remain unknown.; Confirmed by full final Pradhan source audit.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_a.json"", ""sha256"": ""89eaae3df88aa6358dfaf848878cc03e90411b3cfcc8513bc1661aaa202ccfa2""}]"
7c6df6dd0b948bf406cf9b0a,91c7b4cce9929a1ba8765e21c91086d20465df1338783e8b9a43217742d1dbc1,1,5,2,"[473.9, 534.72, 566.99, 588.59]",,,blinded_two_visual_readers,"Frozen expanded sample 104; visual references in qwen_review/expanded/gold_a.json,gold_b.json. Source crop SHA256 6bf259e8769f753ed1e68691b55dd95345f2923082ace279f28fe231790e5da4. Original OCR retained; blank other axes remain unknown. Also corroborated by full Purulia table review.",False,,"[{""path"": ""data/wb/derived/office_native/purulia_independent_audit.json"", ""sha256"": ""cefdac418d34e33f6a7e4ae023b2f8ba5630855949e28c99d84e6bd32b6d6489""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_a.json"", ""sha256"": ""89eaae3df88aa6358dfaf848878cc03e90411b3cfcc8513bc1661aaa202ccfa2""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
608d213b3fbb031a29fc21fc,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,8,4,6,"[428.11, 200.14, 637.17, 216.06]",Chandaneswar-I,SC,blinded_two_visual_readers,"Frozen expanded sample 107; visual references in qwen_review/expanded/gold_a.json,gold_b.json. Source crop SHA256 08da5696ba2937ab125760865605ff2393263eba690b9f761930fc69d1777d62. Original OCR retained; blank other axes remain unknown.; Confirmed by full final Pradhan source audit.",False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_a.json"", ""sha256"": ""89eaae3df88aa6358dfaf848878cc03e90411b3cfcc8513bc1661aaa202ccfa2""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
2baa93642607878e8298cb12,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,7,5,10,"[637.62, 264.74, 818.79, 281.1]",Kalyanpur,women,blinded_two_visual_readers,"Frozen expanded sample 108; visual references in qwen_review/expanded/gold_a.json,gold_b.json. Source crop SHA256 6920e20d05c01b91eb02e8220cadcefd10e969a254e48782701ba28302135b6c. Original OCR retained; blank other axes remain unknown.; Confirmed by full final Pradhan source audit.",False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_a.json"", ""sha256"": ""89eaae3df88aa6358dfaf848878cc03e90411b3cfcc8513bc1661aaa202ccfa2""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
74658dc759925b2daec4b8e7,aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,10,5,19,"[629.21, 406.5, 803.72, 421.58]",,,blinded_two_visual_readers,"Frozen expanded sample 109; visual references in qwen_review/expanded/gold_a.json,gold_b.json. Source crop SHA256 91332eeaff56d6989e4f8ef936cf00f399691b66086e103b2690503025d0abb0. Original OCR retained; blank other axes remain unknown.; Confirmed by full draft source audit.",False,,"[{""path"": ""data/wb/derived/office_native/s24_draft_head_independent_audit.json"", ""sha256"": ""aab205f525a7d083fa590686fa11f2923d9a026f2f71533659e462e8d21d5a11""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_a.json"", ""sha256"": ""89eaae3df88aa6358dfaf848878cc03e90411b3cfcc8513bc1661aaa202ccfa2""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
e6ef258ff24e32d42ff726c0,aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,8,4,2,"[427.86, 144.72, 628.51, 160.37]",Tardah,ST,blinded_single_visual_reader,Frozen expanded sample 111; visual references in qwen_review/expanded/gold_b.json. Source crop SHA256 227260d4b80ae8be2790378959952a5863bf12356beabb68c1b90b8ce0a802cb. Original OCR retained; blank other axes remain unknown.; Confirmed by full draft source audit.,False,,"[{""path"": ""data/wb/derived/office_native/s24_draft_head_independent_audit.json"", ""sha256"": ""aab205f525a7d083fa590686fa11f2923d9a026f2f71533659e462e8d21d5a11""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
753bb472aac6b29beed44162,38b4d02632b217adabd34f14c77445628d402221452990726e41e8cc743c68ba,4,4,12,"[427.18, 316.13, 639.88, 336.56]",Hotor Maryada,SC,blinded_single_visual_reader,Frozen expanded sample 116; visual references in qwen_review/expanded/gold_b.json. Source crop SHA256 129bee27eeabb60218b13428ee6b5bae120164cfd9c6fdd44556b01036cb09f7. Original OCR retained; blank other axes remain unknown.; Confirmed by full draft source audit.,False,,"[{""path"": ""data/wb/derived/office_native/s24_draft_deputy_independent_audit.json"", ""sha256"": ""1c80125d089aabde9f2fe11dbd615a2731d607d0c8b4488355f22f1e7383b9aa""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
d36aeedc5c381adc7b23c535,78f3a0d22b4855b51b97c6eaa42fe5e6d39992e936f6f0307768d7a1919276d2,1,4,1,"[380.83, 492.84, 477.0, 579.91]",,,blinded_single_visual_reader,Frozen expanded sample 117; visual references in qwen_review/expanded/gold_b.json. Source crop SHA256 a8cfc4769f04b41aee82a98aa191f033f92c9820a1d4e1aee68c29751aff67ad. Original OCR retained; blank other axes remain unknown. Also corroborated by full Purulia table review.,False,,"[{""path"": ""data/wb/derived/office_native/purulia_independent_audit.json"", ""sha256"": ""cefdac418d34e33f6a7e4ae023b2f8ba5630855949e28c99d84e6bd32b6d6489""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
0a5a7cdb3f153fac89118974,aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,2,5,14,"[628.81, 329.36, 802.91, 345.33]",Deuli-II,women,blinded_single_visual_reader,Frozen expanded sample 122; visual references in qwen_review/expanded/gold_b.json. Source crop SHA256 f53770346f6cb5a27217be7627782a328225342a5c78cdd91877c793fdfb1f0e. Original OCR retained; blank other axes remain unknown.; Confirmed by full draft source audit.,False,,"[{""path"": ""data/wb/derived/office_native/s24_draft_head_independent_audit.json"", ""sha256"": ""aab205f525a7d083fa590686fa11f2923d9a026f2f71533659e462e8d21d5a11""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
c6a843c35faebbed73f3e91e,2270d40b82f79fb05c96fc7a6b75205d2387407f6364ab0670604be7e2209c33,2,5,4,"[648.74, 147.69, 819.65, 168.84]",,,blinded_single_visual_reader,Frozen expanded sample 124; visual references in qwen_review/expanded/gold_b.json. Source crop SHA256 94d8496314c1a2aad26c9847df7181e1c0f5611b0b4076e292a43b214dbc52b1. Original OCR retained; blank other axes remain unknown.,False,,"[{""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}, {""path"": ""data/wb/derived/office_native/s24_deputy_blank_audit.json"", ""sha256"": ""f34b7d9b8bfe80ad97f01cb92f2c382d7c83cf4fa9e9cf30cd4ca361ed98ce23""}]"
a325b071288ceaae18258730,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,9,4,13,"[428.1, 313.31, 636.98, 329.85]",,,blinded_single_visual_reader,Frozen expanded sample 145; visual references in qwen_review/expanded/gold_b.json. Source crop SHA256 ec68b41ae57fde5f96b479f0bacc65c7bd18243df2d43fcd2dbf99eaca8b027e. Original OCR retained; blank other axes remain unknown.; Confirmed by full final Pradhan source audit.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
f1162e439f55ccf90b00e3d9,2270d40b82f79fb05c96fc7a6b75205d2387407f6364ab0670604be7e2209c33,4,5,17,"[649.21, 421.09, 820.0, 442.16]",,,blinded_single_visual_reader,Frozen expanded sample 146; visual references in qwen_review/expanded/gold_b.json. Source crop SHA256 9c664fc7a5dee20be637daf938b10875c50c0fadc08b0ca83abb0d79796cf94f. Original OCR retained; blank other axes remain unknown.,False,,"[{""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}, {""path"": ""data/wb/derived/office_native/s24_deputy_blank_audit.json"", ""sha256"": ""f34b7d9b8bfe80ad97f01cb92f2c382d7c83cf4fa9e9cf30cd4ca361ed98ce23""}]"
9658fc8b4c46aa4cbc2354fb,aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,11,5,16,"[628.98, 359.46, 803.24, 375.02]",Sonarpur-II,women,blinded_single_visual_reader,Frozen expanded sample 147; visual references in qwen_review/expanded/gold_b.json. Source crop SHA256 0a9236069d6bb9f6609424ff06202214b14cf514cf79b114cfe8ee26cbbfe865. Original OCR retained; blank other axes remain unknown.; Confirmed by full draft source audit.,False,,"[{""path"": ""data/wb/derived/office_native/s24_draft_head_independent_audit.json"", ""sha256"": ""aab205f525a7d083fa590686fa11f2923d9a026f2f71533659e462e8d21d5a11""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
2bc04f412b62c5193cee754b,259d0de8b3cebc7ffe302434b92e005eaff1447f6339d1b58886e613bd4936c1,1,4,4,"[381.01, 592.9, 473.11, 628.99]",PINDRA,SC,blinded_single_visual_reader,Frozen expanded sample 149; visual references in qwen_review/expanded/gold_b.json. Source crop SHA256 8d74bbfaa11922e0d9b2f2abf2142a9f4755cad9d5549964cf56fa734b30bcd2. Original OCR retained; blank other axes remain unknown. Also corroborated by full Purulia table review.,False,,"[{""path"": ""data/wb/derived/office_native/purulia_independent_audit.json"", ""sha256"": ""cefdac418d34e33f6a7e4ae023b2f8ba5630855949e28c99d84e6bd32b6d6489""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
a3c5524b74abc431d4c72701,272831139ec149626cb7c45811545b32c00bf3e5e7ba92bd2fb34a6f4c301fae,1,4,2,"[380.83, 530.32, 472.41, 575.97]",BARRAH,SC,blinded_single_visual_reader,Frozen expanded sample 157; visual references in qwen_review/expanded/gold_b.json. Source crop SHA256 a7e7c63f512a311264d2184bd53b742b331cd7240faa5c46677d18002c05e88d. Original OCR retained; blank other axes remain unknown. Also corroborated by full Purulia table review.,False,,"[{""path"": ""data/wb/derived/office_native/purulia_independent_audit.json"", ""sha256"": ""cefdac418d34e33f6a7e4ae023b2f8ba5630855949e28c99d84e6bd32b6d6489""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
15c50de9a68c57717f0fb811,38b4d02632b217adabd34f14c77445628d402221452990726e41e8cc743c68ba,3,4,17,"[426.64, 418.5, 639.57, 438.51]",Dhanurhat,SC,blinded_single_visual_reader,Frozen expanded sample 158; visual references in qwen_review/expanded/gold_b.json. Source crop SHA256 6d4f2a87b79b905787273f0c765e7ad3c930ff86ac9449e84cbef2c2df6f5969. Original OCR retained; blank other axes remain unknown.; Confirmed by full draft source audit.,False,,"[{""path"": ""data/wb/derived/office_native/s24_draft_deputy_independent_audit.json"", ""sha256"": ""1c80125d089aabde9f2fe11dbd615a2731d607d0c8b4488355f22f1e7383b9aa""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
33ffe2a7126417d6d35d7e66,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,9,4,16,"[428.26, 360.76, 637.12, 377.83]",Bhadura Haridas,BC,blinded_single_visual_reader,Frozen expanded sample 163; visual references in qwen_review/expanded/gold_b.json. Source crop SHA256 9a6e9d316721adadf88153242156e0cb4b47a3906704c043baac9662b1c66f53. Original OCR retained; blank other axes remain unknown.; Confirmed by full final Pradhan source audit.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
afa6967f97f70903e4a2cbae,38b4d02632b217adabd34f14c77445628d402221452990726e41e8cc743c68ba,5,4,13,"[426.59, 336.71, 639.14, 357.72]",,,blinded_single_visual_reader,Frozen expanded sample 166; visual references in qwen_review/expanded/gold_b.json. Source crop SHA256 3cec9cb50c85bbbcead0bec336ebdac7e7c7b80010adceba767ab0d5a702df21. Original OCR retained; blank other axes remain unknown.; Confirmed by full draft source audit.,False,,"[{""path"": ""data/wb/derived/office_native/s24_draft_deputy_independent_audit.json"", ""sha256"": ""1c80125d089aabde9f2fe11dbd615a2731d607d0c8b4488355f22f1e7383b9aa""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
2cdccdda7fa0d627047e4123,ad2aff428ec7ae4ce3264d0b899e49a3dc31f58370ac45570a7334c7a1c67f9b,1,4,3,"[384.94, 575.21, 476.0, 621.68]",TARABARI,SC,blinded_single_visual_reader,Frozen expanded sample 170; visual references in qwen_review/expanded/gold_b.json. Source crop SHA256 0d7a40d0f85c974b7f9d76afc97c3b8560fbd1abc785e111254972d3aadcb7e9. Original OCR retained; blank other axes remain unknown. Also corroborated by full Purulia table review.,False,,"[{""path"": ""data/wb/derived/office_native/purulia_independent_audit.json"", ""sha256"": ""cefdac418d34e33f6a7e4ae023b2f8ba5630855949e28c99d84e6bd32b6d6489""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
f2c0cca085e252331cfc8047,63eea96148e205712a5015d5160ba0b43284111f11b951ec0ccc8013b15b07db,1,5,1,"[474.16, 470.91, 564.99, 508.77]",BEKO,women,blinded_single_visual_reader,Frozen expanded sample 175; visual references in qwen_review/expanded/gold_b.json. Source crop SHA256 dce7cf71984f6d29251e2c5e8fbeaaa2c134ca3041eea31816b311109c02e0af. Original OCR retained; blank other axes remain unknown. Also corroborated by full Purulia table review.,False,,"[{""path"": ""data/wb/derived/office_native/purulia_independent_audit.json"", ""sha256"": ""cefdac418d34e33f6a7e4ae023b2f8ba5630855949e28c99d84e6bd32b6d6489""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
cc9b181facb2662d3ff1312b,aa876d838a4cb51d18cacb6c9c144e01856ecc6e8886c8be08b9bcae4b73ae2b,7,4,6,"[428.6, 207.03, 629.16, 222.31]",Ramnagar-II,SC,blinded_single_visual_reader,Frozen expanded sample 177; visual references in qwen_review/expanded/gold_b.json. Source crop SHA256 b0d7b8c4d1cf34a586a686848551a75347acf4097cdb7f63a3487ced2295c5f4. Original OCR retained; blank other axes remain unknown.; Confirmed by full draft source audit.,False,,"[{""path"": ""data/wb/derived/office_native/s24_draft_head_independent_audit.json"", ""sha256"": ""aab205f525a7d083fa590686fa11f2923d9a026f2f71533659e462e8d21d5a11""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
7aa9063f4cad2c14ee17c20a,38b4d02632b217adabd34f14c77445628d402221452990726e41e8cc743c68ba,1,5,4,"[641.45, 401.8, 806.0, 421.94]",Bharatgarh,women,blinded_single_visual_reader,Frozen expanded sample 178; visual references in qwen_review/expanded/gold_b.json. Source crop SHA256 4b202e815a5904a423922af921dc13af04c9ddffcea294263f92dd4a597c5c02. Original OCR retained; blank other axes remain unknown.; Confirmed by full draft source audit.,False,,"[{""path"": ""data/wb/derived/office_native/s24_draft_deputy_independent_audit.json"", ""sha256"": ""1c80125d089aabde9f2fe11dbd615a2731d607d0c8b4488355f22f1e7383b9aa""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
3da48b1d84da6f1372591740,38b4d02632b217adabd34f14c77445628d402221452990726e41e8cc743c68ba,3,5,2,"[639.43, 113.19, 803.5, 133.72]",,,blinded_single_visual_reader,Frozen expanded sample 181; visual references in qwen_review/expanded/gold_b.json. Source crop SHA256 7401eada2378a4c32a9290c98c1e40418852e7989cfcfabd6679b898fb089d30. Original OCR retained; blank other axes remain unknown.; Confirmed by full draft source audit.,False,,"[{""path"": ""data/wb/derived/office_native/s24_draft_deputy_independent_audit.json"", ""sha256"": ""1c80125d089aabde9f2fe11dbd615a2731d607d0c8b4488355f22f1e7383b9aa""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
703738a66fa2dd46ec7b8758,4e836670e255412fe147f96258f7f241b12ae1c620cc43651dc7f59e716e84a9,1,5,7,"[487.46, 628.0, 575.67, 653.65]",,,blinded_single_visual_reader,Frozen expanded sample 182; visual references in qwen_review/expanded/gold_b.json. Source crop SHA256 c27968f51f08a9d5e1bc61af5f26da2db75699bcaeea49ac28fb275d94652e20. Original OCR retained; blank other axes remain unknown. Also corroborated by full Purulia table review.,False,,"[{""path"": ""data/wb/derived/office_native/purulia_independent_audit.json"", ""sha256"": ""cefdac418d34e33f6a7e4ae023b2f8ba5630855949e28c99d84e6bd32b6d6489""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
9da8dc7121b884ec3ff21656,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,7,5,2,"[637.19, 136.1, 818.35, 152.46]",,,blinded_single_visual_reader,Frozen expanded sample 186; visual references in qwen_review/expanded/gold_b.json. Source crop SHA256 e3db5d3d5df6a339aeac38d5c0500ac055a7d8ff5d65aec7fc1eed1e028d064f. Original OCR retained; blank other axes remain unknown.; Confirmed by full final Pradhan source audit.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
dfbcdb1aa8af19b0770954dc,af827949bd338cf1cc36a7fb2bcf305580a72407e60b34e84401f2c815c4fdda,1,4,2,"[389.41, 522.17, 486.46, 553.66]",,,blinded_single_visual_reader,Frozen expanded sample 190; visual references in qwen_review/expanded/gold_b.json. Source crop SHA256 32915eb7d4ed49254adeb9671ecbf506da6108f1bf4efb449949feb7f189a871. Original OCR retained; blank other axes remain unknown. Also corroborated by full Purulia table review.,False,,"[{""path"": ""data/wb/derived/office_native/purulia_independent_audit.json"", ""sha256"": ""cefdac418d34e33f6a7e4ae023b2f8ba5630855949e28c99d84e6bd32b6d6489""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
2635bc2f81c79cb16c33d312,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,1,5,10,"[636.27, 469.99, 817.14, 486.0]",Nafargunj,women,blinded_single_visual_reader,Frozen expanded sample 191; visual references in qwen_review/expanded/gold_b.json. Source crop SHA256 4ec655fb0f212d23dc9cd86df331ea004069d02fd3960947dd49fcf1697ab197. Original OCR retained; blank other axes remain unknown.; Confirmed by full final Pradhan source audit.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
f43a9580e515d4e8887c022f,da676f63c655adf4727db80e2d05a6f9cd7bd495fdff061c531c226ba83a1a15,1,4,8,"[378.3, 655.32, 474.74, 680.41]",RAKHERA-BISPURIA,ST,blinded_single_visual_reader,Frozen expanded sample 194; visual references in qwen_review/expanded/gold_b.json. Source crop SHA256 6020d1edfc385fb6a71ae2cf32083646b687d468242b31c2014079b42f2740d9. Original OCR retained; blank other axes remain unknown. Also corroborated by full Purulia table review.,False,,"[{""path"": ""data/wb/derived/office_native/purulia_independent_audit.json"", ""sha256"": ""cefdac418d34e33f6a7e4ae023b2f8ba5630855949e28c99d84e6bd32b6d6489""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
47436f9fd8a3ca013787b3e4,39bb3ab0b7ca05a9030dca67cdce7ee16e5228fb93dad9df08a6f1981ee450ad,1,5,1,"[468.64, 483.01, 565.49, 526.22]",DUBRA,women,blinded_single_visual_reader,Frozen expanded sample 195; visual references in qwen_review/expanded/gold_b.json. Source crop SHA256 985ceb45eca68132cd3e9f67e8acb200f01a519bc2a53e9e4669fe3f5bb421a4. Original OCR retained; blank other axes remain unknown. Also corroborated by full Purulia table review.,False,,"[{""path"": ""data/wb/derived/office_native/purulia_independent_audit.json"", ""sha256"": ""cefdac418d34e33f6a7e4ae023b2f8ba5630855949e28c99d84e6bd32b6d6489""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
416bf569bcf17fd6ff46507f,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,6,4,3,"[426.85, 151.71, 636.44, 167.73]",,,blinded_single_visual_reader,Frozen expanded sample 198; visual references in qwen_review/expanded/gold_b.json. Source crop SHA256 7a6bf21b20f8cc68dc1fc60dfe14e4796b93fad5b6cfccee4a760bae2fdc48c4. Original OCR retained; blank other axes remain unknown.; Confirmed by full final Pradhan source audit.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
cf674d159d0db6e0f09aeafb,38b4d02632b217adabd34f14c77445628d402221452990726e41e8cc743c68ba,4,4,9,"[426.99, 255.06, 639.69, 276.0]",Daria,SC,blinded_single_visual_reader,Frozen expanded sample 199; visual references in qwen_review/expanded/gold_b.json. Source crop SHA256 55f6388bbe2beb2c5a1da76dbef5dcee97e8edfa015ec63b92e80df67f0b82c5. Original OCR retained; blank other axes remain unknown.; Confirmed by full draft source audit.,False,,"[{""path"": ""data/wb/derived/office_native/s24_draft_deputy_independent_audit.json"", ""sha256"": ""1c80125d089aabde9f2fe11dbd615a2731d607d0c8b4488355f22f1e7383b9aa""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
e09470bc50a931597f03a42e,b8212d4c31794e14f24bfc2da93af90f7c093f6f2d19fe9819112a3d3238c16e,1,5,6,"[476.37, 632.1, 568.08, 660.0]",JANARDANDIH,women,blinded_single_visual_reader,Frozen expanded sample 200; visual references in qwen_review/expanded/gold_b.json. Source crop SHA256 d692a1adad42a5f10d11ba216acd67aa41a7a907782db8f99308067e8ba6be69. Original OCR retained; blank other axes remain unknown. Also corroborated by full Purulia table review.,False,,"[{""path"": ""data/wb/derived/office_native/purulia_independent_audit.json"", ""sha256"": ""cefdac418d34e33f6a7e4ae023b2f8ba5630855949e28c99d84e6bd32b6d6489""}, {""path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea""}]"
702465aafa5bf984c8c45061,af827949bd338cf1cc36a7fb2bcf305580a72407e60b34e84401f2c815c4fdda,1,4,1,"[388.86, 492.89, 485.89, 524.31]",HENSLA,BC,independent_visual_enumeration,"Full40-table Purulia source review; see purulia_independent_audit.json, with five higher-resolution readings in purulia_name_adjudication.json. Original OCR and frozen transcriptions retained.",False,,"[{""path"": ""data/wb/derived/office_native/purulia_independent_audit.json"", ""sha256"": ""cefdac418d34e33f6a7e4ae023b2f8ba5630855949e28c99d84e6bd32b6d6489""}]"
