row_id,source_path,source_sha256,source_page,source_table,source_table_row,source_bbox,source_coordinate_system,raw_cells,state,district,year,tier,office,source_gp_serial,source_gp_key,gram_panchayat,local_body_name,block,name_raw,reservation_code_raw,reservation,caste_reservation,woman_reserved,source_list_scope,review_status,quality_flags,visual_review_path,visual_review_sha256,visual_review_method
e3f069271ffe9ab3915f,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,2,"[85.37400000000001, 119.65999999999997, 468.09999, 135.14]","PDF points, top-left origin","[""87"", null, null, ""Bablari"", null, null, """", ""SC"", """", """", """"]",West Bengal,Nadia,2013,gp_head,pradhan,87,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:87,Bablari,Bablari,,Bablari,SC,SC,SC,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
5192a7fab01eb6979088,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,3,"[85.37400000000001, 135.14, 468.09999, 150.62000000000003]","PDF points, top-left origin","[""88"", null, null, ""Swarupganj"", null, null, """", """", """", """", ""UR""]",West Bengal,Nadia,2013,gp_head,pradhan,88,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:88,Swarupganj,Swarupganj,,Swarupganj,UR,UR,UR,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
b62d0232e5c1203af229,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,4,"[85.37400000000001, 150.62000000000003, 468.09999, 174.379995]","PDF points, top-left origin","[""89"", null, null, ""Charmajdia\nCharbrahmanagar"", null, null, """", ""SCW"", """", """", """"]",West Bengal,Nadia,2013,gp_head,pradhan,89,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:89,Charmajdia Charbrahmanagar,Charmajdia Charbrahmanagar,,"Charmajdia
Charbrahmanagar",SCW,SCW,SC,1,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
86a53dcb701e2e216e89,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,5,"[85.37400000000001, 174.379995, 468.09999, 189.8599999999999]","PDF points, top-left origin","[""90"", null, null, ""Majdia Pansila"", null, null, """", """", """", ""Women"", """"]",West Bengal,Nadia,2013,gp_head,pradhan,90,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:90,Majdia Pansila,Majdia Pansila,,Majdia Pansila,Women,W,UR,1,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
d175165776e372f6b020,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,6,"[85.37400000000001, 189.8599999999999, 468.09999, 205.33999999999992]","PDF points, top-left origin","[""91"", null, null, ""Mahisura"", null, null, """", """", ""OBC"", """", """"]",West Bengal,Nadia,2013,gp_head,pradhan,91,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:91,Mahisura,Mahisura,,Mahisura,OBC,OBC,OBC,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
dea05dce94104a203f72,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,7,"[85.37400000000001, 205.33999999999992, 468.09999, 220.81999999999994]","PDF points, top-left origin","[""92"", null, null, ""Bhaluka"", null, null, """", """", """", """", ""UR""]",West Bengal,Nadia,2013,gp_head,pradhan,92,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:92,Bhaluka,Bhaluka,,Bhaluka,UR,UR,UR,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
7698a057d0a3b2c46050,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,8,"[85.37400000000001, 220.81999999999994, 468.09999, 236.299995]","PDF points, top-left origin","[""93"", null, null, ""Joania"", null, null, ""STW"", """", """", """", """"]",West Bengal,Nadia,2013,gp_head,pradhan,93,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:93,Joania,Joania,,Joania,STW,STW,ST,1,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
ae68eb9b29459045283b,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,9,"[85.37400000000001, 236.299995, 468.09999, 260.05999499999996]","PDF points, top-left origin","[""94"", null, null, ""Fakirdanga\nGholapara"", null, null, """", """", """", ""Women"", """"]",West Bengal,Nadia,2013,gp_head,pradhan,94,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:94,Fakirdanga Gholapara,Fakirdanga Gholapara,,"Fakirdanga
Gholapara",Women,W,UR,1,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
a3ed4bf5c84fb9faf15c,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,10,"[85.37400000000001, 260.05999499999996, 468.09999, 275.54001]","PDF points, top-left origin","[""95"", null, null, ""Sadhanpara-I"", null, null, """", """", ""OBC"", """", """"]",West Bengal,Nadia,2013,gp_head,pradhan,95,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:95,Sadhanpara-I,Sadhanpara-I,,Sadhanpara-I,OBC,OBC,OBC,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
07332c09a88eff750573,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,11,"[85.37400000000001, 275.54001, 468.09999, 291.05001]","PDF points, top-left origin","[""96"", null, null, ""Noapara-I"", null, null, """", """", """", """", ""UR""]",West Bengal,Nadia,2013,gp_head,pradhan,96,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:96,Noapara-I,Noapara-I,,Noapara-I,UR,UR,UR,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
f43827627f4b07d415e4,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,12,"[85.37400000000001, 291.05001, 468.09999, 306.529995]","PDF points, top-left origin","[""97"", null, null, ""Noapara-II"", null, null, """", """", ""OBCW"", """", """"]",West Bengal,Nadia,2013,gp_head,pradhan,97,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:97,Noapara-II,Noapara-II,,Noapara-II,OBCW,OBCW,OBC,1,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
3d1c149128704c6da551,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,13,"[85.37400000000001, 306.529995, 468.09999, 322.009995]","PDF points, top-left origin","[""98"", null, null, ""Sadhanpara-II"", null, null, """", ""SC"", """", """", """"]",West Bengal,Nadia,2013,gp_head,pradhan,98,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:98,Sadhanpara-II,Sadhanpara-II,,Sadhanpara-II,SC,SC,SC,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
a6d9c8cec0abe7a969c4,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,14,"[85.37400000000001, 322.009995, 468.09999, 337.61000999999993]","PDF points, top-left origin","[""99"", null, null, ""Belpukur"", null, null, """", """", ""OBCW"", """", """"]",West Bengal,Nadia,2013,gp_head,pradhan,99,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:99,Belpukur,Belpukur,,Belpukur,OBCW,OBCW,OBC,1,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
92a7a077cc98ff18c57e,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,15,"[85.37400000000001, 337.61000999999993, 468.09999, 353.089995]","PDF points, top-left origin","[""100"", null, null, ""Dhubulia-I"", null, null, """", ""SC"", """", """", """"]",West Bengal,Nadia,2013,gp_head,pradhan,100,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:100,Dhubulia-I,Dhubulia-I,,Dhubulia-I,SC,SC,SC,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
bcc8e553051d3901b480,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,16,"[85.37400000000001, 353.089995, 468.09999, 368.56999499999995]","PDF points, top-left origin","[""101"", null, null, ""Dhubulia-II"", null, null, """", """", ""OBCW"", """", """"]",West Bengal,Nadia,2013,gp_head,pradhan,101,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:101,Dhubulia-II,Dhubulia-II,,Dhubulia-II,OBCW,OBCW,OBC,1,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
f19d56645bf10569c942,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,17,"[85.37400000000001, 368.56999499999995, 468.09999, 384.05000999999993]","PDF points, top-left origin","[""102"", null, null, ""Deypara"", null, null, """", """", """", ""Women"", """"]",West Bengal,Nadia,2013,gp_head,pradhan,102,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:102,Deypara,Deypara,,Deypara,Women,W,UR,1,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
e4a67c2afda0ec8a6b18,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,18,"[85.37400000000001, 384.05000999999993, 468.09999, 399.529995]","PDF points, top-left origin","[""103"", null, null, ""Ruipukur"", null, null, """", """", ""OBC"", """", """"]",West Bengal,Nadia,2013,gp_head,pradhan,103,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:103,Ruipukur,Ruipukur,,Ruipukur,OBC,OBC,OBC,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
c1304bf02c75e51cc41f,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,19,"[85.37400000000001, 399.529995, 468.09999, 415.00999499999995]","PDF points, top-left origin","[""104"", null, null, ""Bhatjangla"", null, null, """", ""SCW"", """", """", """"]",West Bengal,Nadia,2013,gp_head,pradhan,104,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:104,Bhatjangla,Bhatjangla,,Bhatjangla,SCW,SCW,SC,1,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
66e8ed1933236d5022ee,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,20,"[85.37400000000001, 415.00999499999995, 468.09999, 430.61000999999993]","PDF points, top-left origin","[""105"", null, null, ""Chakdignagar"", null, null, """", """", """", """", ""UR""]",West Bengal,Nadia,2013,gp_head,pradhan,105,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:105,Chakdignagar,Chakdignagar,,Chakdignagar,UR,UR,UR,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
1ba0a87ddbf947a82f1e,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,21,"[85.37400000000001, 430.61000999999993, 468.09999, 446.089995]","PDF points, top-left origin","[""106"", null, null, ""Dignagar"", null, null, """", ""SC"", """", """", """"]",West Bengal,Nadia,2013,gp_head,pradhan,106,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:106,Dignagar,Dignagar,,Dignagar,SC,SC,SC,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
2fe1df937a07317a1fba,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,22,"[85.37400000000001, 446.089995, 468.09999, 461.56999499999995]","PDF points, top-left origin","[""107"", null, null, ""Gayeshpur"", null, null, """", """", """", ""Women"", """"]",West Bengal,Nadia,2013,gp_head,pradhan,107,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:107,Gayeshpur,Gayeshpur,,Gayeshpur,Women,W,UR,1,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
35f0d03810b180b77171,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,23,"[85.37400000000001, 461.56999499999995, 468.09999, 477.06999499999995]","PDF points, top-left origin","[""108"", null, null, ""Baganchra"", null, null, """", """", """", """", ""UR""]",West Bengal,Nadia,2013,gp_head,pradhan,108,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:108,Baganchra,Baganchra,,Baganchra,UR,UR,UR,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
7e05a8a0f43f4ee62471,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,24,"[85.37400000000001, 477.06999499999995, 468.09999, 492.55000999999993]","PDF points, top-left origin","[""109"", null, null, ""Babla"", null, null, """", """", """", ""Women"", """"]",West Bengal,Nadia,2013,gp_head,pradhan,109,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:109,Babla,Babla,,Babla,Women,W,UR,1,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
d236615c92703d0e4c91,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,25,"[85.37400000000001, 492.55000999999993, 468.09999, 508.029995]","PDF points, top-left origin","[""110"", null, null, ""Haripur"", null, null, """", ""SCW"", """", """", """"]",West Bengal,Nadia,2013,gp_head,pradhan,110,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:110,Haripur,Haripur,,Haripur,SCW,SCW,SC,1,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
980ad6eaa96cd275d53d,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,26,"[85.37400000000001, 508.029995, 468.09999, 523.63001]","PDF points, top-left origin","[""111"", null, null, ""Belgoria-II"", null, null, """", """", """", """", ""UR""]",West Bengal,Nadia,2013,gp_head,pradhan,111,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:111,Belgoria-II,Belgoria-II,,Belgoria-II,UR,UR,UR,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
5483cd9cafcc1184b23c,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,27,"[85.37400000000001, 523.63001, 468.09999, 539.11001]","PDF points, top-left origin","[""112"", null, null, ""Belgoria-I"", null, null, """", ""SC"", """", """", """"]",West Bengal,Nadia,2013,gp_head,pradhan,112,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:112,Belgoria-I,Belgoria-I,,Belgoria-I,SC,SC,SC,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
0e0f1133068c7da32fd5,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,28,"[85.37400000000001, 539.11001, 468.09999, 554.58998]","PDF points, top-left origin","[""113"", null, null, ""Arbandi-II"", null, null, """", """", ""OBC"", """", """"]",West Bengal,Nadia,2013,gp_head,pradhan,113,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:113,Arbandi-II,Arbandi-II,,Arbandi-II,OBC,OBC,OBC,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
b7e54c99d1476b6e496f,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,29,"[85.37400000000001, 554.58998, 468.09999, 570.0700099999999]","PDF points, top-left origin","[""114"", null, null, ""Arbandi-I"", null, null, """", ""SC"", """", """", """"]",West Bengal,Nadia,2013,gp_head,pradhan,114,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:114,Arbandi-I,Arbandi-I,,Arbandi-I,SC,SC,SC,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
cb734593593aaa09234b,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,30,"[85.37400000000001, 570.0700099999999, 468.09999, 585.5500099999999]","PDF points, top-left origin","[""115"", null, null, ""Nabla"", null, null, """", """", ""OBCW"", """", """"]",West Bengal,Nadia,2013,gp_head,pradhan,115,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:115,Nabla,Nabla,,Nabla,OBCW,OBCW,OBC,1,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
6e3ef72a94d38acabd5a,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,31,"[85.37400000000001, 585.5500099999999, 468.09999, 601.02998]","PDF points, top-left origin","[""116"", null, null, ""Fulia Township"", null, null, """", ""SC"", """", """", """"]",West Bengal,Nadia,2013,gp_head,pradhan,116,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:116,Fulia Township,Fulia Township,,Fulia Township,SC,SC,SC,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
84c25bf962e05cfbd0c8,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,0,32,"[85.37400000000001, 601.02998, 468.09999, 616.6300099999999]","PDF points, top-left origin","[""117"", null, null, ""Barasat"", null, null, """", """", """", ""Women"", """"]",West Bengal,Nadia,2013,gp_head,pradhan,117,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:117,Barasat,Barasat,,Barasat,Women,W,UR,1,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
