source_path,source_sha256,source_page,source_table,source_row,source_table_bbox,raw_cells,district,reference_kind,document_reference_year,record_kind,review_status
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,213,1,2,"[45.25, 50.64999999999998, 422.75, 248.25159999999997]","[""(3)"", ""(4)""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,213,1,4,"[45.25, 50.64999999999998, 422.75, 248.25159999999997]","[""Seats reserved for 1[Scheduled Castes or\nScheduled Tribes or Backward Classes]\nagainst serial number of seats"", ""Seats reserved for women against serial\nnumber of seats""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,213,1,5,"[45.25, 50.64999999999998, 422.75, 248.25159999999997]","[""(5)"", ""(6)""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,214,1,1,"[45.25, 414.0997, 422.75, 533.8341]","[""Name of\nGram"", ""Number of members to be elected in the Gram Panchayat"", null, null, null, null]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,214,1,2,"[45.25, 414.0997, 422.75, 533.8341]","[null, ""Total\nnumber of\nmembers"", ""Scheduled\nCastes\nmembers"", ""Scheduled\nTribes\nmembers"", ""3[Backward\nClasses]"", ""4[Women\nmembers]""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,214,1,3,"[45.25, 414.0997, 422.75, 533.8341]","[""(1)"", ""(2a)"", ""(2b)"", ""(2c)"", ""(2d)"", ""(2e)""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,215,1,1,"[45.25, 50.64999999999998, 422.75, 248.25159999999997]","[""Number, name and area of\nconstituency with serial numbers"", ""Seats allocated to each Constituencies with\nserial numbers""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,215,1,2,"[45.25, 50.64999999999998, 422.75, 248.25159999999997]","[""(3)"", ""(4)""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,215,1,4,"[45.25, 50.64999999999998, 422.75, 248.25159999999997]","[""Seats reserved for 1[Scheduled Castes or\nScheduled Tribes or Backward Classes]\nagainst serial number of seats"", ""Seats reserved for women against serial\nnumber of seats""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,215,1,5,"[45.25, 50.64999999999998, 422.75, 248.25159999999997]","[""(5)"", ""(6)""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,228,1,1,"[45.25, 264.0997, 422.3500000000001, 464.9004999999999]","[""Sl No."", ""Name of\ncandidate"", ""Address of\ncandidate"", ""Serial number\nof the seat\nshowing\nreservations\nif any (Gram\nPanchayat\nonly)"", ""Symbol allotted""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,228,1,3,"[45.25, 264.0997, 422.3500000000001, 464.9004999999999]","[""(1)"", ""(2)"", ""(3)"", ""(4)"", ""(5)""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,236,1,1,"[45.25, 363.0997, 422.75, 503.1005]","[""Name"", ""Symbol""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,237,1,1,"[45.25, 361.1915, 422.35, 498.9264]","[""Serial No. of Seat………………………\nReserved for……………………………"", ""Serial No. of Seat………………………\nReserved for……………………………""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,237,1,2,"[45.25, 361.1915, 422.35, 498.9264]","[""Name Symbol"", ""Name Symbol""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,238,1,1,"[45.25, 312.0997, 422.35, 452.1005]","[""Name"", ""Symbol""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,239,1,1,"[45.25, 344.0997, 422.35, 484.1005]","[""Name"", ""Symbol""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,245,1,1,"[45.25, 225.09969999999998, 422.35, 508.08529999999996]","["""", ""Serial numbers"", ""Total number""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,245,1,2,"[45.25, 225.09969999999998, 422.35, 508.08529999999996]","[""1. Ballot papers received ………………\n2. Ballot papers unused –\n(a) with the signature of the Presiding\nOfficer, if any, …………………and\n(b) without the signature of the Presiding\nOfficer………………….\n(c) Total ………………….\n3. *Ballot papers used at the polling station\n.................... (1-2 =3)\n4. Ballot papers cancelled –\n(a) for violation of voting procedure under\nrule 59………………… and\n(b) for any other reason……………….\n(c) Total ……………………\n5. Ballot papers used as tendered ballot\npapers………….\n6. *Ballot papers to be found in the ballot box\n…………...\n(3 – 4 – 5 =6)"", """", """"]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,250,1,1,"[45.25, 266.0997, 422.75, 319.9669]","[""No. and name of\npolling station"", ""Ballot papers\nfound in ballot\nbox"", ""number of valid\nballot papers"", ""number of\nrejected ballot\npapers"", ""No. of tendered\nvotes""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,250,1,2,"[45.25, 266.0997, 422.75, 319.9669]","[""(1)"", ""(2)"", ""(3)"", ""(4)"", ""(5)""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,252,1,1,"[45.25, 245.09969999999998, 422.3500000000001, 336.9005]","[""No. and name of\npolling station"", ""Ballot papers\nfound in ballot\nbox"", ""Number of valid\nballot papers"", ""Number of\nrejected ballot\npapers"", ""No. of tendered\nvotes""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,252,1,2,"[45.25, 245.09969999999998, 422.3500000000001, 336.9005]","[""(1)"", ""(2)"", ""(3)"", ""(4)"", ""(5)""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,253,1,1,"[45.25, 347.9005, 422.75, 466.50210000000004]","[""Name of candidates"", null, null, null, null]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,253,1,2,"[45.25, 347.9005, 422.75, 466.50210000000004]","[""A"", ""B"", ""C"", ""D"", ""E""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,253,1,3,"[45.25, 347.9005, 422.75, 466.50210000000004]","[""1"", ""2"", ""3"", ""4"", ""5""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,253,1,4,"[45.25, 347.9005, 422.75, 466.50210000000004]","[""No. of votes found in ballot box"", null, null, null, null]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,253,1,5,"[45.25, 347.9005, 422.75, 466.50210000000004]","[""Election duty votes"", null, null, null, null]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,253,1,6,"[45.25, 347.9005, 422.75, 466.50210000000004]","[""Total"", null, null, null, null]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,311,1,1,"[102.25, 446.277, 365.49, 564.7838]","[""Number of members of\na Gram Panchayat under\nsection 4 (2A)"", ""Number of members in\neach Upa-Samiti of Gram\nPanchayat""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,311,1,2,"[102.25, 446.277, 365.49, 564.7838]","[""(1)"", ""(2)""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,311,1,3,"[102.25, 446.277, 365.49, 564.7838]","[""10 and below"", ""1""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,311,1,4,"[102.25, 446.277, 365.49, 564.7838]","[""11 to 20"", ""2""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,311,1,5,"[102.25, 446.277, 365.49, 564.7838]","[""21 and above"", ""3""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,1,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""Total number\nof offices\namong which\nreservation\nshall be made"", ""Offices to be reserved in 1st term\nof General Election"", ""Offices to be reserved in 2nd\nterm of General Election""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,2,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""(1)"", ""(2)"", ""(3)""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,3,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""1"", ""1"", ""─""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,4,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""2"", ""1"", ""2""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,5,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""3"", ""1"", ""2""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,6,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""4"", ""1,3"", ""2,4""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,7,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""5"", ""1,3"", ""2,4""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,8,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""6"", ""1,3,5"", ""2,4,6""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,9,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""7"", ""1,3,5"", ""2,4,6""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,10,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""8"", ""1,3,5,7"", ""2,4,6,8""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,11,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""9"", ""1,3,5,7"", ""2,4,6,8""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,12,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""10"", ""1,3,5,7,9"", ""2,4,6,8,10""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,13,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""11"", ""1,3,5,7,9"", ""2,4,6,8,10""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,14,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""12"", ""1,3,5,7,9,11"", ""2,4,6,8,10,12""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,15,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""13"", ""1,3,5,7,9,11"", ""2,4,6,8,10,12""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,16,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""14"", ""1,3,5,7,9,11,13"", ""2,4,6,8,10,12,14""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,17,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""15"", ""1,3,5,7,9,11,13"", ""2,4,6,8,10,12,14""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,18,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""16"", ""1,3,5,7,9,11,13,15"", ""2,4,6,8,10,12,14,16""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,19,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""17"", ""1,3,5,7,9,11,13,15"", ""2,4,6,8,10,12,14,16""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,20,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""18"", ""1,3,5,7,9,11,13,15,17"", ""2,4,6,8,10,12,14,16,18""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,21,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""19"", ""1,3,5,7,9,11,13,15,17"", ""2,4,6,8,10,12,14,16,18""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,22,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""20"", ""1,3,5,7,9,11,13,15,17,19"", ""2,4,6,8,10,12,14,16,18,20""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,23,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""21"", ""1,3,5,7,9,11,13,15,17,19"", ""2,4,6,8,10,12,14,16,18,20""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,24,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""22"", ""1,3,5,7,9,11,13,15,17,19,21"", ""2,4,6,8,10,12,14,16,18,20,22""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,25,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""23"", ""1,3,5,7,9,11,13,15,17,19,21"", ""2,4,6,8,10,12,14,16,18,20,22""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,26,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""24"", ""1,3,5,7,9,11,13,15,17,19,21,23"", ""2,4,6,8,10,12,14,16,18,20,22,24""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,27,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""25"", ""1,3,5,7,9,11,13,15,17,19,21,23"", ""2,4,6,8,10,12,14,16,18,20,22,24""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,320,1,28,"[45.25, 141.09969999999998, 423.46999999999997, 606.9181]","[""26"", ""1,3,5,7,9,11,13,15,17,19,21,23,25"", ""2,4,6,8,10,12,14,16,18,20,22,24,26""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,321,1,1,"[45.25, 50.64999999999998, 423.47, 547.1324]","[""Total number\nof offices\namong which\nreservation\nshall be made"", ""Offices to be reserved in 1st term\nof General Election"", ""Offices to be reserved in 2nd\nterm of General Election""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,321,1,2,"[45.25, 50.64999999999998, 423.47, 547.1324]","[""(1)"", ""(2)"", ""(3)""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,321,1,3,"[45.25, 50.64999999999998, 423.47, 547.1324]","[""27"", ""1,3,5,7,9,11,13,15,17,19,21,23,25"", ""2,4,6,8,10,12,14,16,18,20,22,24,26""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,321,1,4,"[45.25, 50.64999999999998, 423.47, 547.1324]","[""28"", ""1,3,5,7,9,11,13,15,17,19,21,23,25,2\n7"", ""2,4,6,8,10,12,14,16,18,20,22,24,26\n,28""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,321,1,5,"[45.25, 50.64999999999998, 423.47, 547.1324]","[""29"", ""1,3,5,7,9,11,13,15,17,19,21,23,25,2\n7"", ""2,4,6,8,10,12,14,16,18,20,22,24,26\n,28""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,321,1,6,"[45.25, 50.64999999999998, 423.47, 547.1324]","[""30"", ""1,3,5,7,9,11,13,15,17,19,21,23,25,2\n7,29"", ""2,4,6,8,10,12,14,16,18,20,22,24,26\n,28,30""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,321,1,7,"[45.25, 50.64999999999998, 423.47, 547.1324]","[""31"", ""1,3,5,7,9,11,13,15,17,19,21,23,25,2\n7,29"", ""2,4,6,8,10,12,14,16,18,20,22,24,26\n,28,30""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,321,1,8,"[45.25, 50.64999999999998, 423.47, 547.1324]","[""32"", ""1,3,5,7,9,11,13,15,17,19,21,23,25,2\n7,29,31"", ""2,4,6,8,10,12,14,16,18,20,22,24,26\n,28,30,32""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,321,1,9,"[45.25, 50.64999999999998, 423.47, 547.1324]","[""33"", ""1,3,5,7,9,11,13,15,17,19,21,23,25,2\n7,29,31"", ""2,4,6,8,10,12,14,16,18,20,22,24,26\n,28,30,32""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,321,1,10,"[45.25, 50.64999999999998, 423.47, 547.1324]","[""34"", ""1,3,5,7,9,11,13,15,17,19,21,23,25,2\n7,29,31,33"", ""2,4,6,8,10,12,14,16,18,20,22,24,26,\n28,30,32,34""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,321,1,11,"[45.25, 50.64999999999998, 423.47, 547.1324]","[""35"", ""1,3,5,7,9,11,13,15,17,19,21,23,25,2\n7,29,31,33"", ""2,4,6,8,10,12,14,16,18,20,22,24,26,\n28,30,32,34""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,321,1,12,"[45.25, 50.64999999999998, 423.47, 547.1324]","[""36"", ""1,3,5,7,9,11,13,15,17,19,21,23,25,2\n7,29,31,33,35"", ""2,4,6,8,10,12,14,16,18,20,22,24,26,\n28,30,32,34,36""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
data/wb/PE_Manual_2022_Vol-I.pdf,d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,321,1,13,"[45.25, 50.64999999999998, 423.47, 547.1324]","[""37"", ""1,3,5,7,9,11,13,15,17,19,21,23,25,2\n7,29,31,33,35"", ""2,4,6,8,10,12,14,16,18,20,22,24,26,\n28,30,32,34,36""]",,election_manual_blank_forms_and_rules,2022,reference_table_row,raw_reference_extraction
